Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
36061,D2,2002,2002-11-08,Ein Frankfurt,Braunschweig,0,0,D
36062,D2,2002,2002-11-10,Ahlen,Lubeck,1,0,H
36063,D2,2002,2002-11-10,Duisburg,Mainz,1,0,H
36064,D2,2002,2002-11-10,FC Koln,Reutlingen,1,1,D
36065,D2,2002,2002-11-10,Greuther Furth,St Pauli,2,1,H
36066,D2,2002,2002-11-10,Karlsruhe,Mannheim,1,1,D
36067,D2,2002,2002-11-11,Freiburg,Ein Trier,1,0,H
36068,D2,2002,2002-11-15,Braunschweig,Ahlen,1,0,H
36069,D2,2002,2002-11-15,Mainz,Aachen,3,1,H
36070,D2,2002,2002-11-15,Union Berlin,Ein Frankfurt,1,1,D
36071,D2,2002,2002-11-17,Ein Trier,Lubeck,1,3,A
36072,D2,2002,2002-11-17,Freiburg,Greuther Furth,1,1,D
36073,D2,2002,2002-11-17,Mannheim,Duisburg,1,2,A
36074,D2,2002,2002-11-17,Oberhausen,Karlsruhe,3,1,H
36075,D2,2002,2002-11-17,Reutlingen,Burghausen,0,0,D
36076,D2,2002,2002-11-18,St Pauli,FC Koln,2,3,A
36077,D2,2002,2002-11-22,Aachen,Mannheim,1,2,A
36078,D2,2002,2002-11-22,Ahlen,Union Berlin,1,1,D
36079,D2,2002,2002-11-22,Duisburg,Oberhausen,3,0,H
36080,D2,2002,2002-11-22,Ein Frankfurt,Mainz,1,0,H
36081,D2,2002,2002-11-24,Burghausen,St Pauli,1,1,D
36082,D2,2002,2002-11-24,Greuther Furth,Ein Trier,1,2,A
36083,D2,2002,2002-11-24,Karlsruhe,Reutlingen,0,0,D
36084,D2,2002,2002-11-24,Lubeck,Braunschweig,2,1,H
36085,D2,2002,2002-11-25,FC Koln,Freiburg,1,0,H
36086,D2,2002,2002-11-29,Mannheim,Ein Frankfurt,0,1,A
36087,D2,2002,2002-11-29,Oberhausen,Aachen,1,1,D
36088,D2,2002,2002-11-29,Reutlingen,Duisburg,2,4,A
36089,D2,2002,2002-12-01,Braunschweig,Ein Trier,1,1,D
36090,D2,2002,2002-12-01,FC Koln,Greuther Furth,3,2,H
36091,D2,2002,2002-12-01,Freiburg,Burghausen,2,1,H
36092,D2,2002,2002-12-01,Mainz,Ahlen,1,0,H
36093,D2,2002,2002-12-01,Union Berlin,Lubeck,3,1,H
36094,D2,2002,2002-12-02,St Pauli,Karlsruhe,1,2,A
36095,D2,2002,2002-12-06,Burghausen,Greuther Furth,1,3,A
36096,D2,2002,2002-12-06,Duisburg,St Pauli,2,1,H
36097,D2,2002,2002-12-06,Lubeck,Mainz,1,3,A
36098,D2,2002,2002-12-08,Aachen,Reutlingen,3,1,H
36099,D2,2002,2002-12-08,Ahlen,Mannheim,1,4,A
36100,D2,2002,2002-12-08,Braunschweig,Union Berlin,1,2,A
36101,D2,2002,2002-12-08,Ein Frankfurt,Oberhausen,1,0,H
36102,D2,2002,2002-12-08,Ein Trier,FC Koln,2,3,A
36103,D2,2002,2002-12-09,Karlsruhe,Freiburg,1,1,D
36104,D2,2002,2002-12-13,FC Koln,Burghausen,1,0,H
36105,D2,2002,2002-12-13,Greuther Furth,Karlsruhe,0,0,D
36106,D2,2002,2002-12-13,Mainz,Braunschweig,3,1,H
36107,D2,2002,2002-12-13,St Pauli,Aachen,1,4,A
36108,D2,2002,2002-12-15,Freiburg,Duisburg,3,1,H
36109,D2,2002,2002-12-15,Mannheim,Lubeck,2,1,H
36110,D2,2002,2002-12-15,Oberhausen,Ahlen,2,1,H
36111,D2,2002,2002-12-15,Reutlingen,Ein Frankfurt,1,0,H
36112,D2,2002,2002-12-15,Union Berlin,Ein Trier,1,3,A
36113,D2,2002,2003-01-24,FC Koln,Karlsruhe,3,0,H
36114,D2,2002,2003-01-24,Mannheim,Braunschweig,1,1,D
36115,D2,2002,2003-01-24,St Pauli,Ein Frankfurt,1,1,D
36116,D2,2002,2003-01-26,Burghausen,Ein Trier,1,1,D
36117,D2,2002,2003-01-26,Greuther Furth,Duisburg,1,0,H
36118,D2,2002,2003-01-26,Mainz,Union Berlin,1,0,H
36119,D2,2002,2003-01-26,Oberhausen,Lubeck,3,1,H
36120,D2,2002,2003-01-26,Reutlingen,Ahlen,1,2,A
36121,D2,2002,2003-01-27,Freiburg,Aachen,1,1,D
36122,D2,2002,2003-01-31,Ein Frankfurt,Freiburg,1,1,D
36123,D2,2002,2003-02-02,Ahlen,St Pauli,3,2,H
36124,D2,2002,2003-02-02,Karlsruhe,Burghausen,2,1,H
36125,D2,2002,2003-02-02,Lubeck,Reutlingen,0,0,D
36126,D2,2002,2003-02-02,Union Berlin,Mannheim,1,1,D
36127,D2,2002,2003-02-03,Ein Trier,Mainz,2,1,H
36128,D2,2002,2003-02-07,Burghausen,Duisburg,1,1,D
36129,D2,2002,2003-02-07,Mannheim,Mainz,1,5,A
36130,D2,2002,2003-02-09,Freiburg,Ahlen,4,0,H
36131,D2,2002,2003-02-09,Greuther Furth,Ein Frankfurt,0,1,A
36132,D2,2002,2003-02-09,Karlsruhe,Ein Trier,1,1,D
36133,D2,2002,2003-02-09,Oberhausen,Union Berlin,2,2,D
36134,D2,2002,2003-02-09,St Pauli,Lubeck,2,0,H
36135,D2,2002,2003-02-10,FC Koln,Aachen,3,3,D
36136,D2,2002,2003-02-14,Braunschweig,St Pauli,0,1,A
36137,D2,2002,2003-02-14,Duisburg,Karlsruhe,2,0,H
36138,D2,2002,2003-02-14,Lubeck,Freiburg,2,0,H
36139,D2,2002,2003-02-16,Aachen,Burghausen,2,3,A
36140,D2,2002,2003-02-16,Ahlen,Greuther Furth,3,0,H
36141,D2,2002,2003-02-16,Ein Trier,Mannheim,2,2,D
36142,D2,2002,2003-02-16,Mainz,Oberhausen,2,1,H
36143,D2,2002,2003-02-17,Ein Frankfurt,FC Koln,1,1,D
36144,D2,2002,2003-02-19,Reutlingen,Braunschweig,0,1,A
36145,D2,2002,2003-02-21,FC Koln,Ahlen,2,1,H
36146,D2,2002,2003-02-21,Karlsruhe,Aachen,1,2,A
36147,D2,2002,2003-02-21,Oberhausen,Mannheim,0,1,A
36148,D2,2002,2003-02-23,Burghausen,Ein Frankfurt,3,3,D
36149,D2,2002,2003-02-23,Duisburg,Ein Trier,2,4,A
36150,D2,2002,2003-02-23,Greuther Furth,Lubeck,2,1,H
36151,D2,2002,2003-02-23,Reutlingen,Mainz,1,2,A
36152,D2,2002,2003-02-23,St Pauli,Union Berlin,2,2,D
36153,D2,2002,2003-02-24,Freiburg,Braunschweig,2,0,H
36154,D2,2002,2003-02-28,Braunschweig,Greuther Furth,1,1,D
36155,D2,2002,2003-02-28,Ein Frankfurt,Karlsruhe,2,1,H
36156,D2,2002,2003-02-28,Mainz,St Pauli,1,1,D
36157,D2,2002,2003-02-28,Mannheim,Reutlingen,0,0,D
36158,D2,2002,2003-03-02,Aachen,Duisburg,1,0,H
36159,D2,2002,2003-03-02,Ahlen,Burghausen,2,4,A
36160,D2,2002,2003-03-02,Ein Trier,Oberhausen,1,0,H
36161,D2,2002,2003-03-02,Lubeck,FC Koln,1,1,D
36162,D2,2002,2003-03-03,Union Berlin,Freiburg,1,1,D
36163,D2,2002,2003-03-05,Aachen,Greuther Furth,0,0,D
36164,D2,2002,2003-03-05,Braunschweig,Oberhausen,2,1,H
36165,D2,2002,2003-03-05,Duisburg,FC Koln,2,2,D
36166,D2,2002,2003-03-07,Freiburg,Mainz,1,0,H
36167,D2,2002,2003-03-07,Karlsruhe,Ahlen,2,4,A
36168,D2,2002,2003-03-07,St Pauli,Mannheim,2,1,H
36169,D2,2002,2003-03-09,Aachen,Ein Trier,0,1,A
36170,D2,2002,2003-03-09,Burghausen,Lubeck,0,0,D
36171,D2,2002,2003-03-09,FC Koln,Braunschweig,1,1,D
36172,D2,2002,2003-03-09,Greuther Furth,Union Berlin,1,1,D
36173,D2,2002,2003-03-09,Reutlingen,Oberhausen,2,0,H
36174,D2,2002,2003-03-10,Duisburg,Ein Frankfurt,0,2,A
36175,D2,2002,2003-03-14,Ahlen,Duisburg,0,0,D
36176,D2,2002,2003-03-14,Ein Trier,Reutlingen,1,2,A
36177,D2,2002,2003-03-14,Mainz,Greuther Furth,1,3,A
36178,D2,2002,2003-03-16,Braunschweig,Burghausen,0,0,D
36179,D2,2002,2003-03-16,Ein Frankfurt,Aachen,1,1,D
36180,D2,2002,2003-03-16,Lubeck,Karlsruhe,2,0,H
36181,D2,2002,2003-03-16,Oberhausen,St Pauli,3,0,H
36182,D2,2002,2003-03-16,Union Berlin,FC Koln,0,3,A
36183,D2,2002,2003-03-17,Mannheim,Freiburg,0,3,A
36184,D2,2002,2003-03-21,Aachen,Ahlen,3,0,H
36185,D2,2002,2003-03-21,Ein Frankfurt,Ein Trier,2,3,A
36186,D2,2002,2003-03-21,St Pauli,Reutlingen,1,2,A
36187,D2,2002,2003-03-23,Burghausen,Union Berlin,0,1,A
36188,D2,2002,2003-03-23,Duisburg,Lubeck,1,0,H
36189,D2,2002,2003-03-23,Freiburg,Oberhausen,5,2,H
36190,D2,2002,2003-03-23,Greuther Furth,Mannheim,5,0,H
36191,D2,2002,2003-03-23,Karlsruhe,Braunschweig,1,0,H
36192,D2,2002,2003-03-24,FC Koln,Mainz,1,4,A
36193,D2,2002,2003-03-26,Union Berlin,Reutlingen,0,0,D
36194,D2,2002,2003-04-04,Braunschweig,Duisburg,0,1,A
36195,D2,2002,2003-04-04,Mainz,Burghausen,2,0,H
36196,D2,2002,2003-04-04,Mannheim,FC Koln,1,2,A
36197,D2,2002,2003-04-06,Ahlen,Ein Frankfurt,1,1,D
36198,D2,2002,2003-04-06,Ein Trier,St Pauli,1,2,A
36199,D2,2002,2003-04-06,Lubeck,Aachen,2,0,H
36200,D2,2002,2003-04-06,Oberhausen,Greuther Furth,2,3,A
36201,D2,2002,2003-04-06,Union Berlin,Karlsruhe,0,0,D
36202,D2,2002,2003-04-07,Reutlingen,Freiburg,0,2,A
36203,D2,2002,2003-04-11,Aachen,Braunschweig,1,3,A
36204,D2,2002,2003-04-11,Burghausen,Mannheim,2,0,H
36205,D2,2002,2003-04-11,Karlsruhe,Mainz,0,0,D
36206,D2,2002,2003-04-13,Ahlen,Ein Trier,2,1,H
36207,D2,2002,2003-04-13,Duisburg,Union Berlin,0,1,A
36208,D2,2002,2003-04-13,Ein Frankfurt,Lubeck,3,1,H
36209,D2,2002,2003-04-13,Freiburg,St Pauli,1,1,D
36210,D2,2002,2003-04-13,Greuther Furth,Reutlingen,2,0,H
36211,D2,2002,2003-04-14,FC Koln,Oberhausen,2,0,H
36212,D2,2002,2003-04-17,Lubeck,Ahlen,4,1,H
36213,D2,2002,2003-04-17,Mannheim,Karlsruhe,0,2,A
36214,D2,2002,2003-04-17,St Pauli,Greuther Furth,1,1,D
36215,D2,2002,2003-04-20,Braunschweig,Ein Frankfurt,0,0,D
36216,D2,2002,2003-04-20,Ein Trier,Freiburg,0,1,A
36217,D2,2002,2003-04-20,Oberhausen,Burghausen,0,0,D
36218,D2,2002,2003-04-20,Reutlingen,FC Koln,1,2,A
36219,D2,2002,2003-04-20,Union Berlin,Aachen,3,2,H
36220,D2,2002,2003-04-21,Mainz,Duisburg,3,1,H
36221,D2,2002,2003-04-25,Duisburg,Mannheim,0,0,D
36222,D2,2002,2003-04-25,Ein Frankfurt,Union Berlin,0,0,D
36223,D2,2002,2003-04-25,Greuther Furth,Freiburg,4,0,H
36224,D2,2002,2003-04-27,Aachen,Mainz,3,0,H
36225,D2,2002,2003-04-27,Ahlen,Braunschweig,1,2,A
36226,D2,2002,2003-04-27,Burghausen,Reutlingen,1,0,H
36227,D2,2002,2003-04-27,Karlsruhe,Oberhausen,2,1,H
36228,D2,2002,2003-04-27,Lubeck,Ein Trier,3,1,H
36229,D2,2002,2003-04-28,FC Koln,St Pauli,2,1,H
36230,D2,2002,2003-05-02,Freiburg,FC Koln,3,0,H
36231,D2,2002,2003-05-02,St Pauli,Burghausen,2,2,D
36232,D2,2002,2003-05-02,Union Berlin,Ahlen,1,1,D
36233,D2,2002,2003-05-04,Braunschweig,Lubeck,1,1,D
36234,D2,2002,2003-05-04,Ein Trier,Greuther Furth,1,2,A
36235,D2,2002,2003-05-04,Mannheim,Aachen,2,1,H
36236,D2,2002,2003-05-04,Oberhausen,Duisburg,3,1,H
36237,D2,2002,2003-05-04,Reutlingen,Karlsruhe,0,3,A
36238,D2,2002,2003-05-05,Mainz,Ein Frankfurt,3,2,H
36239,D2,2002,2003-05-08,Greuther Furth,FC Koln,2,0,H
36240,D2,2002,2003-05-09,Duisburg,Reutlingen,2,0,H
36241,D2,2002,2003-05-09,Ein Frankfurt,Mannheim,4,1,H
36242,D2,2002,2003-05-09,Lubeck,Union Berlin,0,1,A
36243,D2,2002,2003-05-11,Aachen,Oberhausen,2,0,H
36244,D2,2002,2003-05-11,Burghausen,Freiburg,1,2,A
36245,D2,2002,2003-05-11,Ein Trier,Braunschweig,0,1,A
36246,D2,2002,2003-05-11,Karlsruhe,St Pauli,1,1,D
36247,D2,2002,2003-05-12,Ahlen,Mainz,4,3,H
36248,D2,2002,2003-05-18,FC Koln,Ein Trier,1,3,A
36249,D2,2002,2003-05-18,Freiburg,Karlsruhe,3,1,H
36250,D2,2002,2003-05-18,Greuther Furth,Burghausen,2,2,D
36251,D2,2002,2003-05-18,Mainz,Lubeck,5,1,H
36252,D2,2002,2003-05-18,Mannheim,Ahlen,0,2,A
36253,D2,2002,2003-05-18,Oberhausen,Ein Frankfurt,0,2,A
36254,D2,2002,2003-05-18,Reutlingen,Aachen,5,0,H
36255,D2,2002,2003-05-18,St Pauli,Duisburg,4,0,H
36256,D2,2002,2003-05-18,Union Berlin,Braunschweig,0,1,A
36257,D2,2002,2003-05-25,Aachen,St Pauli,4,1,H
36258,D2,2002,2003-05-25,Ahlen,Oberhausen,2,1,H
36259,D2,2002,2003-05-25,Braunschweig,Mainz,1,4,A
36260,D2,2002,2003-05-25,Burghausen,FC Koln,2,0,H
36261,D2,2002,2003-05-25,Duisburg,Freiburg,3,2,H
36262,D2,2002,2003-05-25,Ein Frankfurt,Reutlingen,6,3,H
36263,D2,2002,2003-05-25,Ein Trier,Union Berlin,0,1,A
36264,D2,2002,2003-05-25,Karlsruhe,Greuther Furth,2,1,H
36265,D2,2002,2003-05-25,Lubeck,Mannheim,3,1,H
36266,D1,2003,2003-08-01,Bayern Munich,Ein Frankfurt,3,1,H
36267,D1,2003,2003-08-02,Hamburg,Hannover,0,3,A
36268,D1,2003,2003-08-02,Hertha,Werder Bremen,0,3,A
36269,D1,2003,2003-08-02,Kaiserslautern,Munich 1860,0,1,A
36270,D1,2003,2003-08-02,Leverkusen,Freiburg,4,1,H
36271,D1,2003,2003-08-02,Schalke 04,Dortmund,2,2,D
36272,D1,2003,2003-08-02,Wolfsburg,Bochum,3,2,H
36273,D1,2003,2003-08-03,Hansa Rostock,Stuttgart,0,2,A
36274,D1,2003,2003-08-03,M'gladbach,FC Koln,1,0,H
36275,D1,2003,2003-08-09,Bochum,Hamburg,1,1,D
36276,D1,2003,2003-08-09,Dortmund,Wolfsburg,4,0,H
36277,D1,2003,2003-08-09,FC Koln,Kaiserslautern,1,2,A
36278,D1,2003,2003-08-09,Freiburg,Hansa Rostock,2,2,D
36279,D1,2003,2003-08-09,Hannover,Bayern Munich,3,3,D
36280,D1,2003,2003-08-09,Munich 1860,Schalke 04,1,1,D
36281,D1,2003,2003-08-09,Werder Bremen,M'gladbach,1,1,D
36282,D1,2003,2003-08-10,Ein Frankfurt,Leverkusen,1,2,A
36283,D1,2003,2003-08-10,Stuttgart,Hertha,0,0,D
36284,D1,2003,2003-08-16,Bayern Munich,Bochum,2,0,H
36285,D1,2003,2003-08-16,Dortmund,Munich 1860,3,1,H
36286,D1,2003,2003-08-16,Hansa Rostock,Ein Frankfurt,3,0,H
36287,D1,2003,2003-08-16,Hertha,Freiburg,0,0,D
36288,D1,2003,2003-08-16,Kaiserslautern,Werder Bremen,0,1,A
36289,D1,2003,2003-08-16,Leverkusen,Hannover,4,0,H
36290,D1,2003,2003-08-16,M'gladbach,Stuttgart,0,1,A
36291,D1,2003,2003-08-17,Schalke 04,FC Koln,2,1,H
36292,D1,2003,2003-08-17,Wolfsburg,Hamburg,5,1,H
36293,D1,2003,2003-08-23,Bochum,Leverkusen,1,0,H
36294,D1,2003,2003-08-23,Ein Frankfurt,Hertha,0,0,D
36295,D1,2003,2003-08-23,FC Koln,Dortmund,1,0,H
36296,D1,2003,2003-08-23,Freiburg,M'gladbach,4,1,H
36297,D1,2003,2003-08-23,Munich 1860,Wolfsburg,1,0,H
36298,D1,2003,2003-08-23,Stuttgart,Kaiserslautern,2,0,H
36299,D1,2003,2003-08-23,Werder Bremen,Schalke 04,4,1,H
36300,D1,2003,2003-08-24,Hamburg,Bayern Munich,0,2,A
36301,D1,2003,2003-08-27,Hannover,Hansa Rostock,3,3,D
36302,D1,2003,2003-09-13,Dortmund,Werder Bremen,2,1,H
36303,D1,2003,2003-09-13,Hansa Rostock,Bochum,0,2,A
36304,D1,2003,2003-09-13,Hertha,Hannover,2,3,A
36305,D1,2003,2003-09-13,Leverkusen,Hamburg,1,0,H
36306,D1,2003,2003-09-13,Munich 1860,FC Koln,2,1,H
36307,D1,2003,2003-09-13,Schalke 04,Stuttgart,0,0,D
36308,D1,2003,2003-09-13,Wolfsburg,Bayern Munich,3,2,H
36309,D1,2003,2003-09-14,Kaiserslautern,Freiburg,2,2,D
36310,D1,2003,2003-09-14,M'gladbach,Ein Frankfurt,0,2,A
36311,D1,2003,2003-09-20,Bayern Munich,Leverkusen,3,3,D
36312,D1,2003,2003-09-20,Bochum,Hertha,2,2,D
36313,D1,2003,2003-09-20,FC Koln,Wolfsburg,2,3,A
36314,D1,2003,2003-09-20,Freiburg,Schalke 04,2,1,H
36315,D1,2003,2003-09-20,Hannover,M'gladbach,2,0,H
36316,D1,2003,2003-09-20,Stuttgart,Dortmund,1,0,H
36317,D1,2003,2003-09-20,Werder Bremen,Munich 1860,2,1,H
36318,D1,2003,2003-09-21,Ein Frankfurt,Kaiserslautern,1,3,A
36319,D1,2003,2003-09-21,Hamburg,Hansa Rostock,2,1,H
36320,D1,2003,2003-09-27,Dortmund,Freiburg,1,0,H
36321,D1,2003,2003-09-27,FC Koln,Werder Bremen,1,4,A
36322,D1,2003,2003-09-27,Hansa Rostock,Bayern Munich,1,2,A
36323,D1,2003,2003-09-27,Kaiserslautern,Hannover,1,0,H
36324,D1,2003,2003-09-27,M'gladbach,Bochum,2,2,D
36325,D1,2003,2003-09-27,Munich 1860,Stuttgart,0,3,A
36326,D1,2003,2003-09-27,Wolfsburg,Leverkusen,0,1,A
36327,D1,2003,2003-09-28,Hertha,Hamburg,1,1,D
36328,D1,2003,2003-09-28,Schalke 04,Ein Frankfurt,1,1,D
36329,D1,2003,2003-10-04,Bayern Munich,Hertha,4,1,H
36330,D1,2003,2003-10-04,Bochum,Kaiserslautern,4,0,H
36331,D1,2003,2003-10-04,Ein Frankfurt,Dortmund,0,1,A
36332,D1,2003,2003-10-04,Freiburg,Munich 1860,1,0,H
36333,D1,2003,2003-10-04,Hamburg,M'gladbach,2,1,H
36334,D1,2003,2003-10-04,Hannover,Schalke 04,1,2,A
36335,D1,2003,2003-10-04,Stuttgart,FC Koln,0,0,D
36336,D1,2003,2003-10-05,Leverkusen,Hansa Rostock,3,0,H
36337,D1,2003,2003-10-05,Werder Bremen,Wolfsburg,5,3,H
36338,D1,2003,2003-10-18,Dortmund,Hannover,6,2,H
36339,D1,2003,2003-10-18,FC Koln,Freiburg,1,0,H
36340,D1,2003,2003-10-18,Hertha,Leverkusen,1,4,A
36341,D1,2003,2003-10-18,M'gladbach,Bayern Munich,0,0,D
36342,D1,2003,2003-10-18,Munich 1860,Ein Frankfurt,1,0,H
36343,D1,2003,2003-10-18,Werder Bremen,Stuttgart,1,3,A
36344,D1,2003,2003-10-18,Wolfsburg,Hansa Rostock,3,1,H
36345,D1,2003,2003-10-19,Kaiserslautern,Hamburg,4,0,H
36346,D1,2003,2003-10-19,Schalke 04,Bochum,0,2,A
36347,D1,2003,2003-10-25,Bayern Munich,Kaiserslautern,4,1,H
36348,D1,2003,2003-10-25,Ein Frankfurt,FC Koln,2,0,H
36349,D1,2003,2003-10-25,Freiburg,Werder Bremen,2,4,A
36350,D1,2003,2003-10-25,Hamburg,Schalke 04,2,2,D
36351,D1,2003,2003-10-25,Hannover,Munich 1860,1,1,D
36352,D1,2003,2003-10-25,Hansa Rostock,Hertha,0,1,A
36353,D1,2003,2003-10-25,Stuttgart,Wolfsburg,1,0,H
36354,D1,2003,2003-10-26,Bochum,Dortmund,3,0,H
36355,D1,2003,2003-10-26,Leverkusen,M'gladbach,1,0,H
36356,D1,2003,2003-11-01,FC Koln,Hannover,1,2,A
36357,D1,2003,2003-11-01,M'gladbach,Hansa Rostock,1,1,D
36358,D1,2003,2003-11-01,Munich 1860,Bochum,3,1,H
36359,D1,2003,2003-11-01,Schalke 04,Bayern Munich,2,0,H
36360,D1,2003,2003-11-01,Stuttgart,Freiburg,4,1,H
36361,D1,2003,2003-11-01,Werder Bremen,Ein Frankfurt,3,1,H
36362,D1,2003,2003-11-01,Wolfsburg,Hertha,3,0,H
36363,D1,2003,2003-11-02,Dortmund,Hamburg,3,2,H
36364,D1,2003,2003-11-02,Kaiserslautern,Leverkusen,0,0,D
36365,D1,2003,2003-11-08,Bochum,FC Koln,4,0,H
36366,D1,2003,2003-11-08,Ein Frankfurt,Stuttgart,0,2,A
36367,D1,2003,2003-11-08,Freiburg,Wolfsburg,3,2,H
36368,D1,2003,2003-11-08,Hamburg,Munich 1860,3,1,H
36369,D1,2003,2003-11-08,Hannover,Werder Bremen,1,5,A
36370,D1,2003,2003-11-08,Hansa Rostock,Kaiserslautern,4,0,H
36371,D1,2003,2003-11-08,Hertha,M'gladbach,2,1,H
36372,D1,2003,2003-11-09,Bayern Munich,Dortmund,4,1,H
36373,D1,2003,2003-11-09,Leverkusen,Schalke 04,3,1,H
36374,D1,2003,2003-11-22,Dortmund,Leverkusen,2,2,D
36375,D1,2003,2003-11-22,FC Koln,Hamburg,0,1,A
36376,D1,2003,2003-11-22,Munich 1860,Bayern Munich,0,1,A
36377,D1,2003,2003-11-22,Schalke 04,Hansa Rostock,0,1,A
36378,D1,2003,2003-11-22,Stuttgart,Hannover,3,1,H
36379,D1,2003,2003-11-22,Werder Bremen,Bochum,3,1,H
36380,D1,2003,2003-11-22,Wolfsburg,M'gladbach,1,3,A
36381,D1,2003,2003-11-23,Freiburg,Ein Frankfurt,1,0,H
36382,D1,2003,2003-11-23,Kaiserslautern,Hertha,4,2,H
36383,D1,2003,2003-11-29,Bayern Munich,FC Koln,2,2,D
36384,D1,2003,2003-11-29,Bochum,Stuttgart,0,0,D
36385,D1,2003,2003-11-29,Ein Frankfurt,Wolfsburg,3,2,H
36386,D1,2003,2003-11-29,Hamburg,Werder Bremen,1,1,D
36387,D1,2003,2003-11-29,Hannover,Freiburg,3,0,H
36388,D1,2003,2003-11-29,Leverkusen,Munich 1860,2,2,D
36389,D1,2003,2003-11-29,M'gladbach,Kaiserslautern,2,1,H
36390,D1,2003,2003-11-30,Hansa Rostock,Dortmund,2,1,H
36391,D1,2003,2003-11-30,Hertha,Schalke 04,1,3,A
36392,D1,2003,2003-12-06,Dortmund,Hertha,1,1,D
36393,D1,2003,2003-12-06,Ein Frankfurt,Hannover,2,2,D
36394,D1,2003,2003-12-06,Freiburg,Bochum,4,2,H
36395,D1,2003,2003-12-06,Munich 1860,Hansa Rostock,1,4,A
36396,D1,2003,2003-12-06,Stuttgart,Hamburg,0,0,D
36397,D1,2003,2003-12-06,Werder Bremen,Bayern Munich,1,1,D
36398,D1,2003,2003-12-06,Wolfsburg,Kaiserslautern,4,1,H
36399,D1,2003,2003-12-07,FC Koln,Leverkusen,0,0,D
36400,D1,2003,2003-12-07,Schalke 04,M'gladbach,2,1,H
36401,D1,2003,2003-12-13,Bayern Munich,Stuttgart,1,0,H
36402,D1,2003,2003-12-13,Bochum,Ein Frankfurt,1,0,H
36403,D1,2003,2003-12-13,Hamburg,Freiburg,4,1,H
36404,D1,2003,2003-12-13,Hansa Rostock,FC Koln,1,1,D
36405,D1,2003,2003-12-13,Hertha,Munich 1860,1,1,D
36406,D1,2003,2003-12-13,Kaiserslautern,Schalke 04,0,2,A
36407,D1,2003,2003-12-13,Leverkusen,Werder Bremen,1,3,A
36408,D1,2003,2003-12-14,M'gladbach,Dortmund,2,1,H
36409,D1,2003,2003-12-14,Wolfsburg,Hannover,2,1,H
36410,D1,2003,2003-12-16,Ein Frankfurt,Hamburg,2,3,A
36411,D1,2003,2003-12-16,FC Koln,Hertha,3,0,H
36412,D1,2003,2003-12-16,Freiburg,Bayern Munich,0,6,A
36413,D1,2003,2003-12-16,Werder Bremen,Hansa Rostock,3,0,H
36414,D1,2003,2003-12-17,Dortmund,Kaiserslautern,1,1,D
36415,D1,2003,2003-12-17,Hannover,Bochum,2,2,D
36416,D1,2003,2003-12-17,Munich 1860,M'gladbach,1,2,A
36417,D1,2003,2003-12-17,Schalke 04,Wolfsburg,1,1,D
36418,D1,2003,2003-12-17,Stuttgart,Leverkusen,2,3,A
36419,D1,2003,2004-01-30,Dortmund,Schalke 04,0,1,A
36420,D1,2003,2004-01-31,Bochum,Wolfsburg,1,0,H
36421,D1,2003,2004-01-31,Ein Frankfurt,Bayern Munich,1,1,D
36422,D1,2003,2004-01-31,FC Koln,M'gladbach,1,0,H
36423,D1,2003,2004-01-31,Munich 1860,Kaiserslautern,2,1,H
36424,D1,2003,2004-01-31,Stuttgart,Hansa Rostock,2,0,H
36425,D1,2003,2004-01-31,Werder Bremen,Hertha,4,0,H
36426,D1,2003,2004-02-01,Freiburg,Leverkusen,1,0,H
36427,D1,2003,2004-02-01,Hannover,Hamburg,3,2,H
36428,D1,2003,2004-02-07,Hamburg,Bochum,1,1,D
36429,D1,2003,2004-02-07,Hansa Rostock,Freiburg,4,1,H
36430,D1,2003,2004-02-07,Kaiserslautern,FC Koln,1,0,H
36431,D1,2003,2004-02-07,Leverkusen,Ein Frankfurt,1,2,A
36432,D1,2003,2004-02-07,M'gladbach,Werder Bremen,1,2,A
36433,D1,2003,2004-02-07,Schalke 04,Munich 1860,0,0,D
36434,D1,2003,2004-02-07,Wolfsburg,Dortmund,2,4,A
36435,D1,2003,2004-02-08,Bayern Munich,Hannover,3,1,H
36436,D1,2003,2004-02-08,Hertha,Stuttgart,1,0,H
36437,D1,2003,2004-02-14,Bochum,Bayern Munich,1,0,H
36438,D1,2003,2004-02-14,Ein Frankfurt,Hansa Rostock,1,1,D
36439,D1,2003,2004-02-14,FC Koln,Schalke 04,0,2,A
36440,D1,2003,2004-02-14,Freiburg,Hertha,2,3,A
36441,D1,2003,2004-02-14,Hamburg,Wolfsburg,2,0,H
36442,D1,2003,2004-02-14,Hannover,Leverkusen,2,2,D
36443,D1,2003,2004-02-14,Stuttgart,M'gladbach,1,1,D
36444,D1,2003,2004-02-15,Munich 1860,Dortmund,0,2,A
36445,D1,2003,2004-02-15,Werder Bremen,Kaiserslautern,1,0,H
36446,D1,2003,2004-02-21,Bayern Munich,Hamburg,1,0,H
36447,D1,2003,2004-02-21,Hansa Rostock,Hannover,3,1,H
36448,D1,2003,2004-02-21,Kaiserslautern,Stuttgart,1,0,H
36449,D1,2003,2004-02-21,Leverkusen,Bochum,1,3,A
36450,D1,2003,2004-02-21,M'gladbach,Freiburg,2,2,D
36451,D1,2003,2004-02-21,Schalke 04,Werder Bremen,0,0,D
36452,D1,2003,2004-02-21,Wolfsburg,Munich 1860,3,1,H
